date,store,product,sales,forecast,error
2012-08-24,44,96,2881.38,3108.6022077822167,-227.22220778221663
2012-08-31,44,96,2975.58,2955.573694799089,20.0063052009109
2012-09-07,44,96,3233.64,3082.082358742583,151.5576412574169
2012-09-14,44,96,2802.92,2999.0135348731365,-196.09353487313638
2012-09-21,44,96,2801.17,2880.332875168481,-79.16287516848115
2012-09-28,44,96,2885.23,2850.7880906351807,34.44190936481937
2012-10-05,44,96,3267.6,2970.8451602439086,296.7548397560913
2012-10-12,44,96,2725.25,2931.9021807326967,-206.6521807326967
2012-10-19,44,96,3280.83,2740.196703235426,540.633296764574
2012-10-26,44,96,2983.19,2999.5091035161563,-16.319103516156247
2012-01-06,44,97,7143.97,6106.226275294912,1037.7437247050884
2012-01-13,44,97,6542.81,6592.003712896324,-49.19371289632363
2012-01-20,44,97,6553.68,6437.967272235321,115.71272776467958
2012-01-27,44,97,6643.33,6399.242755885654,244.0872441143456
2012-02-03,44,97,6403.67,6922.753932360927,-519.0839323609271
2012-02-10,44,97,6471.18,6640.972069576617,-169.792069576617
2012-02-17,44,97,6217.88,6302.483036453206,-84.60303645320619
2012-02-24,44,97,6790.79,6160.638724374311,630.1512756256889
2012-03-02,44,97,6277.24,6567.258665247581,-290.01866524758134
2012-03-09,44,97,6393.19,6375.6381804318635,17.551819568136125
2012-03-16,44,97,6628.75,6270.143102643766,358.6068973562342
2012-03-23,44,97,6110.54,6458.930378643948,-348.39037864394777
2012-03-30,44,97,6529.46,6197.288421663049,332.1715783369509
2012-04-06,44,97,6248.62,6560.362310765922,-311.7423107659224
2012-04-13,44,97,5898.73,6336.16244025429,-437.43244025429067
2012-04-20,44,97,6326.21,6131.695848849831,194.5141511501688
2012-04-27,44,97,6993.0,6237.065527284203,755.9344727157968
2012-05-04,44,97,6554.16,6866.491887377432,-312.3318873774324
2012-05-11,44,97,7092.76,6565.557373141459,527.2026268585414
2012-05-18,44,97,7311.89,6591.95224674904,719.9377532509607
2012-05-25,44,97,7681.39,7066.595862002962,614.794137997038
2012-06-01,44,97,7443.06,7358.834384244065,84.225615755935
2012-06-08,44,97,7575.61,7417.8793325179,157.7306674820993
2012-06-15,44,97,7545.94,7145.828128195829,400.11187180417073
2012-06-22,44,97,7831.73,7117.176665036198,714.5533349638017
2012-06-29,44,97,7359.16,7440.673411026697,-81.51341102669721
2012-07-06,44,97,8024.95,7406.330116093949,618.6198839060507
2012-07-13,44,97,7472.35,7322.300019517318,150.04998048268226
2012-07-20,44,97,7588.84,7130.838479561846,458.00152043815433
2012-07-27,44,97,7444.66,7077.694014322673,366.9659856773269
2012-08-03,44,97,7384.94,7521.22927219259,-136.28927219259003
2012-08-10,44,97,7308.14,7210.303722480964,97.83627751903623
2012-08-17,44,97,7435.6,7128.168327894655,307.43167210534557
2012-08-24,44,97,7715.0,7180.931112420696,534.0688875793039
2012-08-31,44,97,8184.49,7200.236497816095,984.2535021839049
2012-09-07,44,97,7542.1,7555.182428977037,-13.082428977036216
2012-09-14,44,97,7542.96,7148.63084062895,394.3291593710501
2012-09-21,44,97,7718.24,7073.3764645740475,644.8635354259523
2012-09-28,44,97,8070.53,7153.533727661347,916.9962723386525
2012-10-05,44,97,7777.16,7619.60855454324,157.55144545676012
2012-10-12,44,97,7695.59,7144.498978906325,551.0910210936754
2012-10-19,44,97,7177.59,7046.950324631693,130.6396753683075
2012-10-26,44,97,7054.8,7040.992379357764,13.807620642236543
2012-01-06,44,98,3170.4,2493.0683617349596,677.3316382650405
2012-01-13,44,98,2965.46,2695.3957423176353,270.06425768236477
2012-01-20,44,98,3156.31,2701.68632894075,454.6236710592498
2012-01-27,44,98,3481.92,3060.8662989682575,421.05370103174255
2012-02-03,44,98,3795.57,3392.5061739229423,403.0638260770579
2012-02-10,44,98,4131.99,3819.6108955021755,312.3791044978243
2012-02-17,44,98,3695.65,3717.4104554788155,-21.760455478815402
2012-02-24,44,98,3159.41,3577.0230173743676,-417.6130173743677
2012-03-02,44,98,3123.65,2746.558409169714,377.0915908302859
2012-03-09,44,98,2976.1,2933.857062433508,42.242937566491946
2012-03-16,44,98,3337.0,3165.134516280292,171.8654837197082
2012-03-23,44,98,3280.87,2993.591234612128,287.2787653878718
2012-03-30,44,98,3512.33,3285.5647699263377,226.76523007366222
2012-04-06,44,98,3365.35,3357.146754587251,8.203245412748856
2012-04-13,44,98,3040.71,3154.9405620076745,-114.23056200767451
2012-04-20,44,98,3066.96,3212.416857356884,-145.45685735688403
2012-04-27,44,98,3223.86,3124.292837430928,99.56716256907202
2012-05-04,44,98,3361.91,2917.173414658585,444.73658534141487
2012-05-11,44,98,3338.47,3096.996798259729,241.47320174027072
2012-05-18,44,98,3365.11,3113.626272337877,251.48372766212333
2012-05-25,44,98,3579.25,3162.8052724987824,416.4447275012176
2012-06-01,44,98,3608.17,3548.122156195157,60.04784380484307
2012-06-08,44,98,3214.13,3526.8436769150026,-312.71367691500245
2012-06-15,44,98,3066.58,3267.131528788634,-200.5515287886342
2012-06-22,44,98,3768.74,3199.0997370132145,569.6402629867853
2012-06-29,44,98,3527.62,3533.997236023983,-6.377236023983187
2012-07-06,44,98,3348.74,3335.5775935039783,13.162406496021504
2012-07-13,44,98,3148.41,3131.454897230235,16.955102769764835
2012-07-20,44,98,3623.06,3148.7633940377796,474.2966059622204
2012-07-27,44,98,3303.63,3348.94910430124,-45.319104301239804
2012-08-03,44,98,3145.14,2881.625715565218,263.514284434782
2012-08-10,44,98,3180.17,3071.0649707063876,109.10502929361246
2012-08-17,44,98,3069.48,3140.0133438152366,-70.53334381523655
2012-08-24,44,98,3141.49,3113.5553705834513,27.934629416548432
2012-08-31,44,98,3533.57,2960.5575178850486,573.0124821149516
2012-09-07,44,98,3337.41,3369.888848008212,-32.478848008212026
2012-09-14,44,98,3569.53,3064.743564929216,504.78643507078414
2012-09-21,44,98,3335.28,3441.885660100286,-106.6056601002856
2012-09-28,44,98,3429.31,3118.431774145996,310.8782258540041
2012-10-05,44,98,3852.34,2954.815858317761,897.5241416822391
2012-10-12,44,98,3985.67,3519.597663077717,466.0723369222833
2012-10-19,44,98,4233.1,3581.1185337546117,651.9814662453887
2012-10-26,44,98,4348.96,4065.8645449220044,283.09545507799567
2012-01-06,45,1,11431.14,15680.644458671391,-4249.504458671392
2012-01-13,45,1,11048.79,11540.115323408816,-491.32532340881517
2012-01-20,45,1,13082.52,11912.573569440652,1169.9464305593483
2012-01-27,45,1,12871.85,12969.292004837906,-97.44200483790519
2012-02-03,45,1,15721.57,13927.546824670375,1794.0231753296248
2012-02-10,45,1,21345.08,19715.13893006277,1629.941069937231
2012-02-17,45,1,41776.39,32069.296162260376,9707.093837739623
2012-02-24,45,1,14985.9,16337.212477349283,-1351.3124773492837
2012-03-02,45,1,15913.58,16273.52235371774,-359.94235371774084
2012-03-09,45,1,15775.75,15171.56849779129,604.1815022087103
2012-03-16,45,1,18776.86,15646.894699454995,3129.9653005450054
2012-03-23,45,1,20051.52,19156.140274064288,895.3797259357125
2012-03-30,45,1,28368.52,30243.62795417405,-1875.107954174051
2012-04-06,45,1,68621.57,30903.018253563023,37718.551746436984
2012-04-13,45,1,36715.43,30168.767666514337,6546.662333485663
2012-04-20,45,1,11917.68,25220.731147153198,-13303.051147153197
2012-04-27,45,1,12040.92,11336.140917405739,704.7790825942611
2012-05-04,45,1,12361.24,12382.716918660852,-21.47691866085188
2012-05-11,45,1,11259.35,12628.618395777572,-1369.2683957775716
2012-05-18,45,1,12413.93,11757.611538444724,656.3184615552764
2012-05-25,45,1,12487.46,12587.270745865118,-99.81074586511932
2012-06-01,45,1,10629.59,12417.269591776723,-1787.679591776723
2012-06-08,45,1,12851.96,11948.210876745645,903.7491232543543
2012-06-15,45,1,11931.65,12395.23152691049,-463.58152691048963
2012-06-22,45,1,11298.94,12546.085292244165,-1247.145292244164
2012-06-29,45,1,11001.03,11604.002284683871,-602.9722846838704
2012-07-06,45,1,11281.21,11650.304785592321,-369.0947855923223
2012-07-13,45,1,10363.0,11496.416536313087,-1133.416536313087
2012-07-20,45,1,11000.62,10863.470496153306,137.14950384669464
2012-07-27,45,1,11628.65,10922.691603259042,705.958396740958
2012-08-03,45,1,11285.1,11278.538867510157,6.561132489843658
2012-08-10,45,1,10985.3,11215.587279958505,-230.28727995850568
2012-08-17,45,1,11091.88,11177.286765680929,-85.40676568092931
2012-08-24,45,1,11468.84,11172.7172325177,296.12276748230033
2012-08-31,45,1,10898.15,11710.613347424867,-812.4633474248676
2012-09-07,45,1,11797.22,11419.985168333553,377.23483166644655
2012-09-14,45,1,12747.42,11800.593861648462,946.8261383515382
2012-09-21,45,1,13114.39,12943.265109023121,171.1248909768783
2012-09-28,45,1,13153.22,13426.595126882463,-273.3751268824635
2012-10-05,45,1,15309.43,14478.629984252046,830.8000157479546
2012-10-12,45,1,16109.15,16142.142770518181,-32.992770518181715
2012-10-19,45,1,19128.81,16732.843401662485,2395.966598337516
2012-10-26,45,1,27117.16,28713.88271157456,-1596.722711574559
2012-01-06,45,2,34078.55,37298.81257573911,-3220.262575739107
2012-01-13,45,2,32645.0,36590.294330120305,-3945.294330120305
2012-01-20,45,2,32476.07,34504.7435735778,-2028.6735735777984
2012-01-27,45,2,29293.29,32857.077459040236,-3563.7874590402353
2012-02-03,45,2,37297.6,32967.73079541318,4329.869204586816
2012-02-10,45,2,37285.72,33904.75646163362,3380.9635383663845
2012-02-17,45,2,36079.43,36696.86499696245,-617.4349969624527
2012-02-24,45,2,36116.04,35598.195339327394,517.8446606726066
2012-03-02,45,2,40322.85,37175.89523488833,3146.9547651116663
2012-03-09,45,2,35610.27,38708.37743170551,-3098.10743170551
2012-03-16,45,2,36515.52,36224.11977556563,291.40022443436465
2012-03-23,45,2,34830.53,36184.88239059748,-1354.3523905974798
2012-03-30,45,2,35010.66,36253.34019973947,-1242.680199739465
2012-04-06,45,2,38099.02,36741.75088996874,1357.2691100312586
2012-04-13,45,2,33946.62,37385.17132816134,-3438.5513281613385
2012-04-20,45,2,34355.82,35833.674415996065,-1477.8544159960657
2012-04-27,45,2,34633.96,34590.30813590458,43.651864095416386
2012-05-04,45,2,38089.81,36920.09775120206,1169.712248797936
2012-05-11,45,2,35149.62,36571.02843441707,-1421.4084344170697
2012-05-18,45,2,36521.51,35698.30510803037,823.2048919696317
2012-05-25,45,2,37054.8,37039.9362589998,14.863741000204755
2012-06-01,45,2,35149.33,38175.311878347115,-3025.981878347113
2012-06-08,45,2,36872.32,37051.55261358695,-179.23261358695163
2012-06-15,45,2,37324.37,36713.33602429937,611.0339757006295
2012-06-22,45,2,35851.9,37077.83632732958,-1225.9363273295821
2012-06-29,45,2,35289.37,37111.694330149876,-1822.3243301498733
2012-07-06,45,2,36436.5,37145.12973388628,-708.6297338862787
2012-07-13,45,2,35751.7,36958.634968617145,-1206.9349686171481
2012-07-20,45,2,35463.67,35977.378669736725,-513.7086697367267
2012-07-27,45,2,35499.59,36084.17877519597,-584.5887751959744
2012-08-03,45,2,37472.02,37521.00526661929,-48.98526661929645
2012-08-10,45,2,39759.95,37587.64163672605,2172.3083632739435
2012-08-17,45,2,37965.0,38976.62029484381,-1011.6202948438076
2012-08-24,45,2,37105.64,39320.507957606584,-2214.8679576065842
2012-08-31,45,2,36885.65,36670.26538157868,215.384618421318
2012-09-07,45,2,38414.15,38597.45307075877,-183.30307075876772
2012-09-14,45,2,35244.42,37999.6745789614,-2755.2545789614014
2012-09-21,45,2,34820.53,35678.6697920515,-858.139792051501
2012-09-28,45,2,33643.81,35284.5287124006,-1640.7187124006014
2012-10-05,45,2,35076.8,37174.34114779962,-2097.5411477996167
2012-10-12,45,2,33634.12,34762.47914367993,-1128.3591436799252
2012-10-19,45,2,34867.75,34991.41595202225,-123.6659520222529
2012-10-26,45,2,36074.86,34438.348328329215,1636.5116716707853
2012-01-06,45,3,9143.38,8427.468382668807,715.9116173311922
2012-01-13,45,3,8555.24,8248.605869005558,306.6341309944419
2012-01-20,45,3,10538.7,8448.538472664326,2090.1615273356747
2012-01-27,45,3,8444.53,9445.695359808822,-1001.1653598088214
2012-02-03,45,3,8804.67,8658.023369744442,146.6466302555582
2012-02-10,45,3,9051.15,8654.218918342693,396.931081657307
2012-02-17,45,3,8331.95,8737.149315540139,-405.19931554013783
2012-02-24,45,3,7380.91,8331.756898217347,-950.8468982173472
2012-03-02,45,3,8281.43,7731.154445084189,550.275554915811
2012-03-09,45,3,7844.38,7910.746688089312,-66.36668808931154
2012-03-16,45,3,7685.62,7755.644229241021,-70.0242292410212
2012-03-23,45,3,7245.4,7399.484472408903,-154.0844724089029
2012-03-30,45,3,6965.04,7542.846232139903,-577.8062321399029
2012-04-06,45,3,8244.68,7535.6133442113105,709.0666557886898
2012-04-13,45,3,6685.36,7713.523353055441,-1028.163353055441
2012-04-20,45,3,5975.36,7063.765059066979,-1088.4050590669794
2012-04-27,45,3,6187.7,6412.197768153255,-224.4977681532555
2012-05-04,45,3,6505.32,6744.815688266748,-239.4956882667484
2012-05-11,45,3,6451.89,6588.869073862699,-136.9790738626989
2012-05-18,45,3,5475.62,6425.332753574026,-949.7127535740265
2012-05-25,45,3,6480.59,5897.953900510803,582.6360994891975
2012-06-01,45,3,5660.57,6457.32062657239,-796.7506265723905
2012-06-08,45,3,6092.34,6082.873348650143,9.466651349856875
2012-06-15,45,3,5673.82,6117.964750986134,-444.14475098613457
2012-06-22,45,3,5540.58,5823.369090605438,-282.7890906054381
2012-06-29,45,3,5655.11,5855.330679909453,-200.22067990945288
2012-07-06,45,3,6405.07,5962.47177763782,442.5982223621795
2012-07-13,45,3,10673.09,6626.903082664311,4046.186917335689
2012-07-20,45,3,13570.39,12218.330571145072,1352.0594288549273
2012-07-27,45,3,13170.82,14711.174900688944,-1540.3549006889443
2012-08-03,45,3,15167.98,12736.396050772422,2431.5839492275772
2012-08-10,45,3,16923.18,13366.159065702896,3557.0209342971048
2012-08-17,45,3,17348.89,16757.315135462242,591.5748645377571
2012-08-24,45,3,25021.84,16963.12495234551,8058.715047654488
2012-08-31,45,3,35080.41,17592.010895934694,17488.39910406531
2012-09-07,45,3,35888.56,24152.23478406717,11736.32521593283
2012-09-14,45,3,15488.13,18144.42865671662,-2656.298656716621
2012-09-21,45,3,10805.87,9319.125609856539,1486.7443901434617
2012-09-28,45,3,7657.71,8318.072693888964,-660.3626938889638
2012-10-05,45,3,7731.7,7425.863228088125,305.8367719118751
2012-10-12,45,3,6880.1,7295.505768002154,-415.4057680021533
2012-10-19,45,3,6352.19,7111.9531919439005,-759.7631919439009
2012-10-26,45,3,6726.03,6753.072147756559,-27.042147756559643
2012-01-06,45,4,26908.53,24581.46967642437,2327.060323575628
2012-01-13,45,4,24389.05,24361.74135553659,27.30864446341002
2012-01-20,45,4,24055.74,23955.70269627184,100.03730372816062
2012-01-27,45,4,20864.52,23119.134165618194,-2254.6141656181935
2012-02-03,45,4,25370.71,20340.857417102223,5029.852582897776
2012-02-10,45,4,26678.23,24237.81734235004,2440.4126576499584
2012-02-17,45,4,24670.89,25194.4458065562,-523.5558065562
2012-02-24,45,4,23220.75,23733.875206527948,-513.1252065279477
2012-03-02,45,4,24769.6,24201.682291471385,567.9177085286137
2012-03-09,45,4,23876.78,24304.096773055953,-427.3167730559544
2012-03-16,45,4,23465.79,23205.77584272809,260.01415727191124
2012-03-23,45,4,23437.18,22651.97914019571,785.2008598042885
2012-03-30,45,4,23230.77,23136.288261784488,94.48173821551245
2012-04-06,45,4,26601.83,23742.856159969608,2858.973840030394
2012-04-13,45,4,24372.68,24354.611766817183,18.068233182817494
2012-04-20,45,4,24048.25,24095.16753718912,-46.917537189121504
2012-04-27,45,4,23817.69,23344.449822415976,473.2401775840226
2012-05-04,45,4,26046.94,25100.38046533211,946.5595346678892
2012-05-11,45,4,23164.78,24449.18293775371,-1284.4029377537117
2012-05-18,45,4,23974.59,22870.371515889055,1104.2184841109447
2012-05-25,45,4,27292.66,23958.545433588602,3334.1145664113974
2012-06-01,45,4,26755.58,26732.51989975662,23.060100243383204
2012-06-08,45,4,26245.94,25333.29897866882,912.6410213311792
2012-06-15,45,4,25499.98,25502.07650763916,-2.096507639162155
2012-06-22,45,4,24378.15,25606.08819585013,-1227.938195850129
2012-06-29,45,4,25168.5,25600.256490060216,-431.7564900602156
2012-07-06,45,4,28904.47,25812.49282982606,3091.977170173941
2012-07-13,45,4,24567.81,25929.790915916987,-1361.9809159169854
2012-07-20,45,4,24852.21,23932.223725664633,919.986274335366
2012-07-27,45,4,23807.32,24109.316622183134,-301.9966221831346
2012-08-03,45,4,24109.08,25629.133735824085,-1520.0537358240836
2012-08-10,45,4,23112.4,24226.4145347815,-1114.0145347814978
2012-08-17,45,4,22954.05,23582.734995854335,-628.6849958543353
2012-08-24,45,4,22740.77,24005.530651806326,-1264.7606518063258
2012-08-31,45,4,23508.73,23042.47655574546,466.2534442545402
2012-09-07,45,4,25340.84,23858.489312180536,1482.350687819464
2012-09-14,45,4,22846.37,23300.066253759593,-453.6962537595937
2012-09-21,45,4,22431.89,22960.684099368835,-528.7940993688353
2012-09-28,45,4,22425.48,22574.769808925146,-149.28980892514664
2012-10-05,45,4,23410.81,23671.309575423144,-260.49957542314223
2012-10-12,45,4,23615.04,22195.39497652622,1419.6450234737822
2012-10-19,45,4,22874.3,22530.614049723783,343.6859502762163
2012-10-26,45,4,24627.94,23024.961487554418,1602.9785124455811
2012-01-06,45,5,13691.09,18744.499375489035,-5053.409375489035
2012-01-13,45,5,10177.1,12988.98082785547,-2811.8808278554698
2012-01-20,45,5,12106.47,11289.802615719349,816.6673842806504
2012-01-27,45,5,11479.55,11971.116854403095,-491.56685440309593
2012-02-03,45,5,14219.1,13044.699652379637,1174.4003476203634
2012-02-10,45,5,15592.61,15479.289110837244,113.32088916275643
2012-02-17,45,5,23648.72,16643.590884370027,7005.129115629974
2012-02-24,45,5,16115.95,21048.616475835574,-4932.666475835573
2012-03-02,45,5,15778.64,18353.41342197531,-2574.773421975311
2012-03-09,45,5,15485.48,17430.528584451145,-1945.0485844511459
2012-03-16,45,5,15290.0,16501.68705292205,-1211.6870529220505
2012-03-23,45,5,12688.76,15732.120344025749,-3043.3603440257484
2012-03-30,45,5,17179.83,14051.6926879877,3128.1373120123026
2012-04-06,45,5,22070.43,16829.25305994182,5241.17694005818
2012-04-13,45,5,13584.75,19548.398536341727,-5963.648536341727
2012-04-20,45,5,7313.71,14981.905383672844,-7668.1953836728435
2012-04-27,45,5,9657.77,9332.59647312018,325.1735268798202
2012-05-04,45,5,11838.88,9806.347122068135,2032.5328779318643
2012-05-11,45,5,10784.02,11718.278702438214,-934.2587024382137
2012-05-18,45,5,9444.46,10802.495691536466,-1358.0356915364664
2012-05-25,45,5,8848.25,10275.274468006888,-1427.0244680068881
2012-06-01,45,5,7633.63,9855.295069274987,-2221.665069274987
2012-06-08,45,5,13277.57,8774.19351958367,4503.376480416329
2012-06-15,45,5,14851.08,13310.79959105644,1540.2804089435595
2012-06-22,45,5,11867.77,15246.910759161246,-3379.140759161246
2012-06-29,45,5,10583.08,12431.070671084455,-1847.9906710844552
2012-07-06,45,5,9510.33,11406.717385230697,-1896.387385230697
2012-07-13,45,5,7408.06,10333.391581612186,-2925.331581612186
2012-07-20,45,5,9767.97,8454.236253927058,1313.7337460729414
2012-07-27,45,5,8718.96,9571.485240187832,-852.5252401878333
2012-08-03,45,5,8224.15,9572.628002309975,-1348.4780023099756
2012-08-10,45,5,8260.48,8976.92047469777,-716.4404746977707
2012-08-17,45,5,7827.29,8964.379029621003,-1137.0890296210027
2012-08-24,45,5,12469.12,8064.917513774869,4404.202486225132
2012-08-31,45,5,10572.56,12039.067713383714,-1466.5077133837149
2012-09-07,45,5,8591.06,10542.594973940377,-1951.5349739403773
2012-09-14,45,5,9857.66,9471.10113171874,386.5588682812595
2012-09-21,45,5,10227.54,10342.955726125841,-115.41572612584059
2012-09-28,45,5,14734.61,10293.272902188597,4441.3370978114035
2012-10-05,45,5,13175.2,15144.171170842475,-1968.9711708424747
2012-10-12,45,5,14345.18,12902.238832396335,1442.9411676036652
2012-10-19,45,5,16993.53,13966.112258468373,3027.4177415316262
2012-10-26,45,5,13256.59,16178.812210111053,-2922.222210111053
2012-01-06,45,6,1953.89,3877.7729306922515,-1923.8829306922514
2012-01-13,45,6,1930.32,2325.217783184819,-394.897783184819
2012-01-20,45,6,1645.63,2345.3841865777244,-699.7541865777243
2012-01-27,45,6,1570.76,2330.797139413916,-760.0371394139158
2012-02-03,45,6,2853.82,2373.07147151565,480.7485284843501
2012-02-10,45,6,2573.43,3004.7089808102055,-431.27898081020567
2012-02-17,45,6,2549.5,2770.4911462121663,-220.9911462121663
2012-02-24,45,6,1881.94,2534.8690870395053,-652.9290870395052
2012-03-02,45,6,1604.18,2468.211226397693,-864.0312263976928
2012-03-09,45,6,2962.34,2357.0168732712496,605.3231267287506
2012-03-16,45,6,2553.44,2893.7970477263184,-340.35704772631834
2012-03-23,45,6,1355.39,2592.3442955556893,-1236.9542955556892
2012-03-30,45,6,2061.34,1950.5644634025448,110.77553659745536
2012-04-06,45,6,2648.81,2481.6353237086496,167.17467629135035
2012-04-13,45,6,2568.41,2705.020454581839,-136.61045458183935
2012-04-20,45,6,1664.7,2695.8016144615785,-1031.1016144615785
2012-04-27,45,6,1492.16,2346.727107119422,-854.5671071194217
2012-05-04,45,6,3197.88,2174.035856554804,1023.8441434451961
2012-05-11,45,6,3389.16,3326.6236513780696,62.5363486219303
2012-05-18,45,6,3585.73,3364.6634019528356,221.06659804716446
2012-05-25,45,6,1982.1,3761.107809920353,-1779.0078099203529
2012-06-01,45,6,2515.53,2804.667054138728,-289.13705413872776
2012-06-08,45,6,3511.13,2989.200144209779,521.9298557902212
2012-06-15,45,6,3626.74,3687.1032734035416,-60.363273403541825
2012-06-22,45,6,3381.51,3841.223648069504,-459.71364806950396
2012-06-29,45,6,2449.26,3633.7535072256524,-1184.4935072256521
2012-07-06,45,6,2687.18,2980.1804407443306,-293.0004407443307
2012-07-13,45,6,2777.88,2754.144123592368,23.735876407632077
2012-07-20,45,6,1946.5,2934.295253420491,-987.795253420491
2012-07-27,45,6,3347.96,2435.972605741788,911.9873942582121
2012-08-03,45,6,1622.96,3376.756540748528,-1753.796540748528
2012-08-10,45,6,1308.95,2528.61096620853,-1219.66096620853
2012-08-17,45,6,1541.04,1994.9064543742973,-453.8664543742973
2012-08-24,45,6,2693.32,2263.788638057153,429.53136194284707
2012-08-31,45,6,2699.52,2750.40583644823,-50.88583644822984
2012-09-07,45,6,3161.33,2830.497753549937,330.83224645006294
2012-09-14,45,6,2481.72,2834.5899303357096,-352.8699303357098
2012-09-21,45,6,1910.86,2713.2346295376888,-802.3746295376889
2012-09-28,45,6,2415.69,2443.0694867307866,-27.37948673078654
2012-10-05,45,6,1203.42,2601.0997551813566,-1397.6797551813565
2012-10-12,45,6,2076.82,1865.5209192418122,211.29908075818798
2012-10-19,45,6,1265.76,2417.0226020283294,-1151.2626020283294
2012-10-26,45,6,1086.31,1830.4333575722976,-744.1233575722977
2012-01-06,45,7,9775.0,18777.578206226957,-9002.578206226957
2012-01-13,45,7,8817.05,9495.084422213647,-678.0344222136482
2012-01-20,45,7,9091.54,9151.601243597786,-60.061243597785506
2012-01-27,45,7,9497.82,8980.752914780907,517.0670852190924
2012-02-03,45,7,13346.39,10114.837042453251,3231.552957546748
2012-02-10,45,7,13204.51,13823.774865935124,-619.2648659351235
2012-02-17,45,7,16525.12,14863.174957279722,1661.9450427202773
2012-02-24,45,7,15483.86,16470.019507382767,-986.1595073827666
2012-03-02,45,7,14794.21,16327.455589345942,-1533.2455893459428
2012-03-09,45,7,14997.42,15759.683810729091,-762.2638107290913
2012-03-16,45,7,15171.85,16463.152647729417,-1291.302647729417
2012-03-23,45,7,19130.98,15661.07292618259,3469.9070738174087
2012-03-30,45,7,16178.3,22605.12088479773,-6426.820884797729
2012-04-06,45,7,24212.26,18143.48823332825,6068.771766671747
2012-04-13,45,7,19651.63,21345.424409153333,-1693.7944091533318
2012-04-20,45,7,14965.22,21719.840781599898,-6754.620781599899
2012-04-27,45,7,12264.08,16885.869299451017,-4621.789299451017
2012-05-04,45,7,14706.77,14524.04882932402,182.72117067598083
2012-05-11,45,7,14339.04,15525.566088898006,-1186.5260888980047
2012-05-18,45,7,15155.04,15017.966692374532,137.07330762546917
2012-05-25,45,7,23577.92,17530.13511560252,6047.784884397479
2012-06-01,45,7,37134.99,30957.092063406075,6177.897936593923
2012-06-08,45,7,22136.7,33379.99910897837,-11243.299108978372
2012-06-15,45,7,24582.19,24355.958752933573,226.23124706642557
2012-06-22,45,7,33348.24,25602.491773498386,7745.7482265016115
2012-06-29,45,7,27404.7,34844.51357848187,-7439.81357848187
2012-07-06,45,7,36869.61,29895.153933240592,6974.456066759409
2012-07-13,45,7,21176.23,32036.327162748526,-10860.097162748527
2012-07-20,45,7,16857.87,20732.76586144637,-3874.89586144637
2012-07-27,45,7,17067.8,17545.664967206398,-477.86496720639843
2012-08-03,45,7,12785.66,19336.052291619057,-6550.392291619057
2012-08-10,45,7,13768.78,13684.79385823236,83.98614176764022
2012-08-17,45,7,13445.48,14355.107390765947,-909.627390765947
2012-08-24,45,7,15590.84,14176.22810699907,1414.6118930009306
2012-08-31,45,7,13734.01,15177.844024421378,-1443.8340244213778
2012-09-07,45,7,11783.08,14562.666759886777,-2779.586759886777
2012-09-14,45,7,13316.46,12534.19253169699,782.2674683030091
2012-09-21,45,7,24406.19,13377.726880441727,11028.463119558272
2012-09-28,45,7,19937.51,18849.575366422665,1087.9346335773334
2012-10-05,45,7,23892.52,19220.006081339678,4672.513918660323
2012-10-12,45,7,17865.37,21196.617461535083,-3331.247461535084
2012-10-19,45,7,13403.19,18714.551591264197,-5311.361591264196
2012-10-26,45,7,20356.73,14641.991306009879,5714.738693990121
2012-01-06,45,8,33419.59,34795.00862252142,-1375.4186225214216
2012-01-13,45,8,32371.19,34664.571300427255,-2293.381300427256
2012-01-20,45,8,33353.28,33939.67698357118,-586.3969835711832
2012-01-27,45,8,29979.38,32675.839481506253,-2696.459481506252
2012-02-03,45,8,35231.75,34307.821618125716,923.9283818742842
2012-02-10,45,8,34799.09,33704.259369306536,1094.830630693461
2012-02-17,45,8,33510.71,34169.21157771886,-658.5015777188601
2012-02-24,45,8,34711.09,33706.89208478845,1004.1979152115455
2012-03-02,45,8,34884.81,35145.04034229642,-260.2303422964251
2012-03-09,45,8,35615.61,34500.929333904074,1114.6806660959264
2012-03-16,45,8,34452.5,34648.32612796366,-195.8261279636572
2012-03-23,45,8,34218.75,34027.29263620393,191.45736379607115
2012-03-30,45,8,34169.7,34550.62365674531,-380.92365674531175
2012-04-06,45,8,38355.3,34920.53767378139,3434.76232621861
2012-04-13,45,8,33530.61,35442.016242226266,-1911.406242226265
2012-04-20,45,8,34616.77,34630.40439097281,-13.634390972816618
2012-04-27,45,8,34134.41,33865.97302998195,268.4369700180541
2012-05-04,45,8,36621.33,35891.92207936533,729.4079206346723
2012-05-11,45,8,33958.02,34752.414596105584,-794.394596105587
2012-05-18,45,8,32081.24,34369.68884472571,-2288.4488447257063
2012-05-25,45,8,36305.11,33531.923618137174,2773.1863818628262
2012-06-01,45,8,33426.22,35414.220376357895,-1988.0003763578934
2012-06-08,45,8,33866.8,34358.769289397824,-491.96928939782083
2012-06-15,45,8,34088.02,33774.04061137608,313.9793886239204
2012-06-22,45,8,34284.31,34251.59072870448,32.71927129551477
2012-06-29,45,8,35303.98,34204.30305604973,1099.676943950275
2012-07-06,45,8,34022.55,34558.576888508986,-536.0268885089827
2012-07-13,45,8,33720.04,34001.61485305686,-281.57485305685987
2012-07-20,45,8,32324.25,34008.78686621053,-1684.536866210532
